# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
33771at7742	Complete	LR744037.1	189162220	189257658	-	1474.2	960	https://www.orthodb.org/v10?query=33771at7742	protein FAM193A
33940at7742	Complete	LR744046.1	50128995	50223361	-	1871.4	891	https://www.orthodb.org/v10?query=33940at7742	O-linked N-acetylglucosamine (GlcNAc) transferase
34117at7742	Complete	LR744045.1	38835350	38917833	+	1375.9	855	https://www.orthodb.org/v10?query=34117at7742	erythroid differentiation-related factor 1
34233at7742	Complete	LR744031.1	144944889	145104096	+	1322.0	1003	https://www.orthodb.org/v10?query=34233at7742	ubiquitin carboxyl-terminal hydrolase 40
34300at7742	Complete	LR744038.1	52839316	52853965	-	1596.6	1069	https://www.orthodb.org/v10?query=34300at7742	Spalt like transcription factor 1
34483at7742	Complete	LR744037.1	169297974	169364020	-	1705.3	948	https://www.orthodb.org/v10?query=34483at7742	trafficking protein particle complex subunit 11
34542at7742	Complete	LR744040.1	97968876	98141655	+	2016.6	1033	https://www.orthodb.org/v10?query=34542at7742	WASH complex subunit 7
34549at7742	Complete	LR744031.1	63512412	64030034	+	477.3	688	https://www.orthodb.org/v10?query=34549at7742	protein TALPID3
35041at7742	Complete	LR744049.1	12408915	12595962	+	1935.0	1236	https://www.orthodb.org/v10?query=35041at7742	cystic fibrosis transmembrane conductance regulator
35211at7742	Missing
35271at7742	Complete	LR744032.1	70990303	71110197	-	1484.4	948	https://www.orthodb.org/v10?query=35271at7742	Nucleolar protein 6
35338at7742	Complete	LR744045.1	30479891	30630799	+	1804.6	988	https://www.orthodb.org/v10?query=35338at7742	WD repeat domain 11
35547at7742	Complete	LR744043.1	55773390	55903831	+	1845.2	1014	https://www.orthodb.org/v10?query=35547at7742	exportin-4
35830at7742	Complete	LR744030.1	196673688	197127388	+	1033.2	798	https://www.orthodb.org/v10?query=35830at7742	cilia- and flagella-associated protein 61
35861at7742	Complete	LR744033.1	29447012	29532043	+	1414.8	958	https://www.orthodb.org/v10?query=35861at7742	cilia- and flagella-associated protein 57
36011at7742	Complete	LR744045.1	586482	647056	-	984.0	654	https://www.orthodb.org/v10?query=36011at7742	Ribosomal RNA processing 12 homolog
36236at7742	Fragmented	CACTIT020000500.1	2377	21720	-	442.0	402	https://www.orthodb.org/v10?query=36236at7742	MutL homolog 3
36274at7742	Complete	LR744031.1	97782054	97923700	+	1564.9	969	https://www.orthodb.org/v10?query=36274at7742	pleckstrin homology domain-containing family H member 1
36449at7742	Complete	LR744041.1	118136789	118241340	-	1732.8	1152	https://www.orthodb.org/v10?query=36449at7742	tyrosine-protein kinase BAZ1B
36575at7742	Complete	LR744031.1	77469204	77583331	+	1345.7	1004	https://www.orthodb.org/v10?query=36575at7742	bromodomain adjacent to zinc finger domain protein 1A
36859at7742	Complete	LR744056.1	11530052	11583975	+	1569.8	922	https://www.orthodb.org/v10?query=36859at7742	symplekin
37335at7742	Complete	LR744039.1	107004865	107072271	-	1540.6	909	https://www.orthodb.org/v10?query=37335at7742	deubiquitinating protein VCIP135
37552at7742	Complete	LR744050.1	67975598	68029719	-	1232.7	1343	https://www.orthodb.org/v10?query=37552at7742	protein transport protein Sec16A isoform X1
37715at7742	Complete	LR744045.1	17161148	17244801	+	1945.4	1097	https://www.orthodb.org/v10?query=37715at7742	structural maintenance of chromosomes protein 3
37782at7742	Complete	LR744035.1	96403626	96742063	-	1574.7	1047	https://www.orthodb.org/v10?query=37782at7742	protein broad-minded
37796at7742	Complete	LR744038.1	74422454	74532122	-	1817.8	872	https://www.orthodb.org/v10?query=37796at7742	membrane-bound transcription factor site-1 protease
37904at7742	Complete	LR744035.1	132064704	132223872	-	1780.4	996	https://www.orthodb.org/v10?query=37904at7742	WD repeat-containing protein 35
38426at7742	Complete	LR744040.1	93529833	93778482	+	1724.1	924	https://www.orthodb.org/v10?query=38426at7742	intraflagellar transport 122 
38686at7742	Complete	LR744037.1	41101945	41290399	-	1707.7	1048	https://www.orthodb.org/v10?query=38686at7742	cyclin-G-associated kinase
38882at7742	Complete	LR744041.1	103802254	103881536	-	1848.5	1023	https://www.orthodb.org/v10?query=38882at7742	Ankyrin repeat and FYVE domain containing 1
39061at7742	Complete	LR744032.1	133884295	133974302	-	1156.2	1077	https://www.orthodb.org/v10?query=39061at7742	NEDD4-binding protein 2
39255at7742	Complete	LR744039.1	158067608	158076942	+	1228.4	794	https://www.orthodb.org/v10?query=39255at7742	zinc finger protein ZFPM2
39294at7742	Complete	LR744034.1	202619705	202749304	+	1207.7	918	https://www.orthodb.org/v10?query=39294at7742	Non-SMC condensin II complex subunit G2
39313at7742	Complete	LR744038.1	181364614	181472098	+	1591.2	903	https://www.orthodb.org/v10?query=39313at7742	Tetratricopeptide repeat domain 17
39393at7742	Complete	LR744044.1	28183691	28268450	-	1765.1	968	https://www.orthodb.org/v10?query=39393at7742	exportin-6
39465at7742	Complete	LR744047.1	47992555	48333903	-	1442.7	964	https://www.orthodb.org/v10?query=39465at7742	tubulin-specific chaperone D
39501at7742	Complete	LR744030.1	259492919	259598363	+	1378.1	806	https://www.orthodb.org/v10?query=39501at7742	Isoleucyl-tRNA synthetase 2, mitochondrial
39865at7742	Complete	LR744045.1	51043672	51254572	+	975.3	967	https://www.orthodb.org/v10?query=39865at7742	protein very KIND
40409at7742	Complete	LR744048.1	57820357	58053566	+	1683.7	986	https://www.orthodb.org/v10?query=40409at7742	PR/SET domain 10
40567at7742	Complete	LR744035.1	29460205	29507264	-	1760.4	957	https://www.orthodb.org/v10?query=40567at7742	DNA-directed RNA polymerase I subunit RPA2
40843at7742	Complete	LR744034.1	9042376	9158697	+	1423.8	821	https://www.orthodb.org/v10?query=40843at7742	KIAA1468
40897at7742	Complete	LR744045.1	21270479	21508490	+	1211.4	823	https://www.orthodb.org/v10?query=40897at7742	PDZ domain-containing protein 8
40997at7742	Complete	LR744043.1	60302348	60345702	+	472.2	667	https://www.orthodb.org/v10?query=40997at7742	protein NPAT
41071at7742	Complete	LR744045.1	54218082	54408726	-	1628.3	850	https://www.orthodb.org/v10?query=41071at7742	insulin-degrading enzyme
41125at7742	Complete	LR744036.1	18538384	18585056	+	1030.0	612	https://www.orthodb.org/v10?query=41125at7742	PR domain zinc finger protein 15
41150at7742	Complete	LR744035.1	52482065	52641088	-	802.2	908	https://www.orthodb.org/v10?query=41150at7742	Centrosomal protein 162
41154at7742	Complete	LR744039.1	92029042	92294347	-	1855.9	1442	https://www.orthodb.org/v10?query=41154at7742	RB1-inducible coiled-coil protein 1
41189at7742	Complete	LR744042.1	94782390	94857599	+	1931.7	1102	https://www.orthodb.org/v10?query=41189at7742	structural maintenance of chromosomes protein 4
41344at7742	Complete	LR744040.1	109071584	109207900	+	1508.8	802	https://www.orthodb.org/v10?query=41344at7742	C2 calcium dependent domain containing 5
41524at7742	Complete	LR744039.1	4338126	4361382	-	1745.7	1111	https://www.orthodb.org/v10?query=41524at7742	Niemann-Pick C1 protein
41890at7742	Complete	LR744040.1	105481917	105605684	+	1286.7	1153	https://www.orthodb.org/v10?query=41890at7742	early endosome antigen 1
41902at7742	Complete	LR744045.1	138283567	138352059	+	1884.5	972	https://www.orthodb.org/v10?query=41902at7742	ubiquitin conjugation factor E4 B isoform X1
42033at7742	Missing
42045at7742	Complete	LR744037.1	42530778	42703842	+	1572.7	942	https://www.orthodb.org/v10?query=42045at7742	ubiquitin-like modifier-activating enzyme 6
42074at7742	Complete	LR744032.1	94343938	94451767	-	1523.4	1041	https://www.orthodb.org/v10?query=42074at7742	ATP-dependent RNA helicase DHX29
42253at7742	Complete	LR744043.1	46378252	46582973	+	1151.6	860	https://www.orthodb.org/v10?query=42253at7742	vascular endothelial growth factor receptor 1
42342at7742	Complete	LR744041.1	157502884	157576091	-	1689.8	955	https://www.orthodb.org/v10?query=42342at7742	Integrator complex subunit 2
42346at7742	Complete	LR744041.1	44500528	44896813	+	1523.7	904	https://www.orthodb.org/v10?query=42346at7742	elongation factor-like GTPase 1
42353at7742	Complete	LR744031.1	86491594	86621637	-	1055.6	788	https://www.orthodb.org/v10?query=42353at7742	codanin-1
42469at7742	Complete	LR744038.1	29171966	29348407	-	1837.6	1020	https://www.orthodb.org/v10?query=42469at7742	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16
42483at7742	Complete	LR744033.1	80773538	80895477	-	1186.7	916	https://www.orthodb.org/v10?query=42483at7742	protein SMG7 isoform X1
42538at7742	Complete	LR744034.1	204441502	204625589	-	1653.8	933	https://www.orthodb.org/v10?query=42538at7742	ubiquitin-protein ligase E3C
42710at7742	Complete	LR744038.1	129963459	130040273	-	1196.1	834	https://www.orthodb.org/v10?query=42710at7742	Hermansky-Pudlak syndrome 5 protein
42945at7742	Complete	LR744042.1	144345519	144397094	+	936.1	788	https://www.orthodb.org/v10?query=42945at7742	Hermansky-Pudlak syndrome 3 protein
42971at7742	Complete	LR744038.1	175289763	175292897	+	1463.0	816	https://www.orthodb.org/v10?query=42971at7742	V(D)J recombination-activating protein 1
42975at7742	Missing
43051at7742	Fragmented	LR744038.1	155232818	155320496	+	443.4	422	https://www.orthodb.org/v10?query=43051at7742	Murine retrovirus integration site 1 homolog
43285at7742	Complete	LR744037.1	48780603	48783443	-	1560.1	873	https://www.orthodb.org/v10?query=43285at7742	malignant fibrous histiocytoma-amplified sequence 1
43568at7742	Complete	LR744040.1	143278373	143411777	+	1656.5	1609	https://www.orthodb.org/v10?query=43568at7742	histone-lysine N-methyltransferase 2E isoform X1
43750at7742	Complete	LR744037.1	147908179	148240279	-	1276.1	796	https://www.orthodb.org/v10?query=43750at7742	MutS homolog 3
43798at7742	Fragmented	LR744031.1	173797	213843	-	273.9	358	https://www.orthodb.org/v10?query=43798at7742	Spectrin repeat containing nuclear envelope family member 3
43888at7742	Complete	LR744030.1	10007005	10061409	+	1587.0	1147	https://www.orthodb.org/v10?query=43888at7742	Golgin A3
44104at7742	Complete	LR744043.1	28135137	28301814	+	1398.5	1205	https://www.orthodb.org/v10?query=44104at7742	C2 domain-containing protein 3
44193at7742	Complete	LR744044.1	146913922	147022177	+	683.7	953	https://www.orthodb.org/v10?query=44193at7742	laminin subunit beta-3
44485at7742	Complete	LR744030.1	19330116	19383533	+	1627.8	882	https://www.orthodb.org/v10?query=44485at7742	ubiquitin-protein ligase E3B
44653at7742	Complete	LR744035.1	45541748	45626814	+	1714.6	803	https://www.orthodb.org/v10?query=44653at7742	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1
44698at7742	Complete	LR744030.1	70698290	70837503	+	1499.9	835	https://www.orthodb.org/v10?query=44698at7742	Protein HIRA
44744at7742	Fragmented	LR744050.1	67843345	67876050	-	344.3	361	https://www.orthodb.org/v10?query=44744at7742	Small nuclear RNA activating complex polypeptide 4
44800at7742	Complete	LR744038.1	86837145	87083125	-	1178.3	831	https://www.orthodb.org/v10?query=44800at7742	L-fucose kinase
45067at7742	Complete	LR744037.1	21993415	22161731	-	1376.2	809	https://www.orthodb.org/v10?query=45067at7742	glycine dehydrogenase (decarboxylating), mitochondrial
45247at7742	Complete	LR744031.1	80292561	80873525	-	1878.9	1637	https://www.orthodb.org/v10?query=45247at7742	A-kinase anchor protein 6
45427at7742	Complete	LR744040.1	20815960	20864951	+	2029.5	1036	https://www.orthodb.org/v10?query=45427at7742	Bromodomain and PHD finger containing 1
45658at7742	Complete	LR744051.1	29909946	30030802	+	1635.0	1009	https://www.orthodb.org/v10?query=45658at7742	ribosome biogenesis protein BMS1 homolog
45908at7742	Complete	LR744044.1	4626556	4678710	+	2020.2	1309	https://www.orthodb.org/v10?query=45908at7742	Meiosis regulator and mRNA stability factor 1
46117at7742	Complete	LR744040.1	10403749	10422187	-	761.7	761	https://www.orthodb.org/v10?query=46117at7742	WD repeat-containing protein 6
46227at7742	Complete	LR744031.1	89549211	89565541	+	1541.8	853	https://www.orthodb.org/v10?query=46227at7742	VPS18, CORVET/HOPS core subunit
46317at7742	Complete	LR744032.1	102396602	103054502	+	1372.8	878	https://www.orthodb.org/v10?query=46317at7742	importin-11
46538at7742	Missing
46657at7742	Complete	LR744038.1	41901501	41904719	+	1712.6	926	https://www.orthodb.org/v10?query=46657at7742	teashirt homolog 3
46694at7742	Complete	LR744044.1	37419360	37474297	-	1451.0	773	https://www.orthodb.org/v10?query=46694at7742	DNA topoisomerase
46728at7742	Complete	LR744030.1	278086399	278239233	+	1589.2	1024	https://www.orthodb.org/v10?query=46728at7742	exportin-5
46737at7742	Complete	LR744031.1	278756525	278810076	+	766.5	416	https://www.orthodb.org/v10?query=46737at7742	tubulin polyglutamylase TTLL4
46740at7742	Complete	LR744043.1	7447671	7507722	+	1457.3	865	https://www.orthodb.org/v10?query=46740at7742	Integrator complex subunit 4
46839at7742	Complete	LR744031.1	59280683	59341847	-	1253.2	752	https://www.orthodb.org/v10?query=46839at7742	WD repeat and HMG-box DNA-binding protein 1
46928at7742	Complete	LR744031.1	192259560	192362165	-	440.9	616	https://www.orthodb.org/v10?query=46928at7742	sperm-specific antigen 2
47023at7742	Missing
47069at7742	Complete	LR744036.1	37905929	37949921	-	1231.5	796	https://www.orthodb.org/v10?query=47069at7742	zinc finger and BTB domain-containing protein 11
47172at7742	Complete	LR744034.1	7959870	8155087	-	1943.4	1136	https://www.orthodb.org/v10?query=47172at7742	ribonuclease 3
47273at7742	Fragmented	LR744059.1	13963002	13991652	+	538.3	285	https://www.orthodb.org/v10?query=47273at7742	integrator complex subunit 3
47275at7742	Complete	LR744037.1	50299875	50352056	+	1229.3	788	https://www.orthodb.org/v10?query=47275at7742	F-box only protein 10
47838at7742	Complete	LR744037.1	9660780	9716696	-	1653.2	1050	https://www.orthodb.org/v10?query=47838at7742	structural maintenance of chromosomes protein 2
47899at7742	Complete	LR744040.1	163702178	163759445	+	1398.6	780	https://www.orthodb.org/v10?query=47899at7742	probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial
48106at7742	Complete	LR744043.1	92563419	92604132	+	382.3	555	https://www.orthodb.org/v10?query=48106at7742	centrosomal protein 295 
48275at7742	Complete	LR744041.1	17043524	17110601	+	1430.7	818	https://www.orthodb.org/v10?query=48275at7742	DNA polymerase subunit gamma-1
48716at7742	Complete	LR744030.1	271243959	271563930	+	1179.9	705	https://www.orthodb.org/v10?query=48716at7742	S1 RNA-binding domain-containing protein 1
48764at7742	Complete	LR744030.1	48120940	48174354	+	1415.7	889	https://www.orthodb.org/v10?query=48764at7742	probable ATP-dependent RNA helicase DHX37
48975at7742	Complete	LR744048.1	104016363	104038406	+	1316.2	820	https://www.orthodb.org/v10?query=48975at7742	VPS11, CORVET/HOPS core subunit
49005at7742	Complete	LR744042.1	104467304	104540553	+	1149.5	675	https://www.orthodb.org/v10?query=49005at7742	Epithelial cell transforming 2
49104at7742	Complete	LR744041.1	104877739	104983370	-	1120.2	872	https://www.orthodb.org/v10?query=49104at7742	myb-binding protein 1A
49318at7742	Fragmented	LR744033.1	73893847	73944622	-	234.5	410	https://www.orthodb.org/v10?query=49318at7742	Leptin receptor
49394at7742	Complete	LR744034.1	11469432	11568936	-	1247.3	754	https://www.orthodb.org/v10?query=49394at7742	Leucyl-tRNA synthetase 2, mitochondrial
49776at7742	Complete	LR744043.1	21000010	21060668	+	1405.7	824	https://www.orthodb.org/v10?query=49776at7742	Gamma-tubulin complex component
49885at7742	Complete	LR744032.1	218942623	219090104	+	1101.7	909	https://www.orthodb.org/v10?query=49885at7742	alpha-protein kinase 1
49935at7742	Fragmented	LR744045.1	101997557	102179414	+	942.8	682	https://www.orthodb.org/v10?query=49935at7742	nephrocystin-4
49993at7742	Complete	LR744048.1	12900358	12980411	-	1327.1	798	https://www.orthodb.org/v10?query=49993at7742	Mediator complex subunit 24
50070at7742	Complete	LR744040.1	136201612	136267392	+	1161.5	862	https://www.orthodb.org/v10?query=50070at7742	Mov10 RISC complex RNA helicase like 1
50284at7742	Complete	LR744045.1	1748184	2007859	-	1170.5	1245	https://www.orthodb.org/v10?query=50284at7742	cilia- and flagella-associated protein 43
50444at7742	Complete	LR744047.1	63701005	63814504	-	2047.5	1175	https://www.orthodb.org/v10?query=50444at7742	Transmembrane protein 94
50502at7742	Complete	LR744051.1	23585593	23606359	+	258.0	594	https://www.orthodb.org/v10?query=50502at7742	multimerin-2
50582at7742	Complete	LR744036.1	170203457	170264394	+	1556.7	835	https://www.orthodb.org/v10?query=50582at7742	exportin-2
50786at7742	Complete	LR744038.1	135102650	135359158	+	1555.3	867	https://www.orthodb.org/v10?query=50786at7742	sn1-specific diacylglycerol lipase alpha
50838at7742	Complete	LR744053.1	20565813	20659993	+	1170.5	837	https://www.orthodb.org/v10?query=50838at7742	alpha-mannosidase 2C1
50917at7742	Complete	LR744053.1	5147421	5163547	-	467.9	1035	https://www.orthodb.org/v10?query=50917at7742	synemin
51066at7742	Complete	LR744034.1	116090078	116138934	-	1540.2	767	https://www.orthodb.org/v10?query=51066at7742	WD repeat-containing protein mio
51094at7742	Complete	LR744031.1	242478937	242586450	+	1202.1	744	https://www.orthodb.org/v10?query=51094at7742	rab3 GTPase-activating protein catalytic subunit
51278at7742	Complete	LR744032.1	83287564	83333676	-	1066.1	830	https://www.orthodb.org/v10?query=51278at7742	Phosphatidylinositol glycan anchor biosynthesis class O
51434at7742	Complete	LR744044.1	848355	970266	-	1363.7	828	https://www.orthodb.org/v10?query=51434at7742	UPF0505 protein C16orf62 homolog
51573at7742	Complete	LR744038.1	164781717	164828365	+	1554.9	797	https://www.orthodb.org/v10?query=51573at7742	coatomer subunit beta
