# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
22554at7742	Duplicated	XP_043941969.1	1072.2	653	https://www.orthodb.org/v10?query=22554at7742	Synapse defective Rho GTPase homolog 2
22898at7742	Complete	XP_043916241.1	2028.1	899	https://www.orthodb.org/v10?query=22898at7742	splicing factor 3B subunit 1 isoform X1
23173at7742	Complete	XP_043925851.1	2041.1	1154	https://www.orthodb.org/v10?query=23173at7742	Nucleoporin 155
23457at7742	Duplicated	XP_043919789.1	1351.6	1911	https://www.orthodb.org/v10?query=23457at7742	PHD finger protein 3 isoform X1
23457at7742	Duplicated	XP_043919790.1	1351.6	1911	https://www.orthodb.org/v10?query=23457at7742	PHD finger protein 3 isoform X1
23457at7742	Duplicated	XP_043919791.1	1351.6	1911	https://www.orthodb.org/v10?query=23457at7742	PHD finger protein 3 isoform X1
23496at7742	Complete	XP_043930139.1	2290.2	1158	https://www.orthodb.org/v10?query=23496at7742	DNA helicase INO80
23531at7742	Complete	XP_043930469.1	1784.0	1019	https://www.orthodb.org/v10?query=23531at7742	tectonin beta-propeller repeat-containing protein 2
23568at7742	Complete	XP_043920067.1	1938.8	1341	https://www.orthodb.org/v10?query=23568at7742	tetratricopeptide repeat protein 37
23673at7742	Complete	XP_043937100.1	1761.7	1211	https://www.orthodb.org/v10?query=23673at7742	condensin-2 complex subunit D3
23675at7742	Complete	XP_043928239.1	1891.9	1041	https://www.orthodb.org/v10?query=23675at7742	DNA polymerase
23692at7742	Complete	XP_043929077.1	1853.6	1402	https://www.orthodb.org/v10?query=23692at7742	cilia- and flagella-associated protein 44
23872at7742	Complete	XP_043917591.1	1822.3	1116	https://www.orthodb.org/v10?query=23872at7742	rab3 GTPase-activating protein non-catalytic subunit
23996at7742	Duplicated	XP_043927639.1	1526.3	1410	https://www.orthodb.org/v10?query=23996at7742	A-kinase anchor protein 11
23996at7742	Duplicated	XP_043927638.1	1520.7	1410	https://www.orthodb.org/v10?query=23996at7742	A-kinase anchor protein 11
23996at7742	Duplicated	XP_043927640.1	1392.6	1361	https://www.orthodb.org/v10?query=23996at7742	A-kinase anchor protein 11
24404at7742	Duplicated	XP_043933339.1	2140.6	1086	https://www.orthodb.org/v10?query=24404at7742	isoleucine--tRNA ligase, cytoplasmic
24404at7742	Duplicated	XP_043933338.1	2140.5	1086	https://www.orthodb.org/v10?query=24404at7742	isoleucine--tRNA ligase, cytoplasmic
24468at7742	Duplicated	XP_043937606.1	1370.7	884	https://www.orthodb.org/v10?query=24468at7742	Zinc finger protein 536
24468at7742	Duplicated	XP_043937607.1	1370.7	884	https://www.orthodb.org/v10?query=24468at7742	Zinc finger protein 536
24468at7742	Duplicated	XP_043937609.1	1359.2	860	https://www.orthodb.org/v10?query=24468at7742	Zinc finger protein 536
24468at7742	Duplicated	XP_043937608.1	1287.0	842	https://www.orthodb.org/v10?query=24468at7742	Zinc finger protein 536
24566at7742	Complete	XP_043934821.1	1435.8	1013	https://www.orthodb.org/v10?query=24566at7742	nischarin isoform X1
24621at7742	Complete	XP_043938661.1	2073.9	1158	https://www.orthodb.org/v10?query=24621at7742	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
24868at7742	Complete	XP_043922739.1	1895.7	1485	https://www.orthodb.org/v10?query=24868at7742	adenylate kinase 9
24985at7742	Duplicated	XP_043910633.1	632.9	471	https://www.orthodb.org/v10?query=24985at7742	fibronectin type III domain-containing protein 1
24985at7742	Duplicated	XP_043910634.1	632.3	471	https://www.orthodb.org/v10?query=24985at7742	fibronectin type III domain-containing protein 1
25109at7742	Complete	XP_043912501.1	1734.9	1415	https://www.orthodb.org/v10?query=25109at7742	Programmed cell death 11
25377at7742	Duplicated	XP_043937786.1	1204.4	1134	https://www.orthodb.org/v10?query=25377at7742	Fanconi anemia group A protein
25377at7742	Duplicated	XP_043937787.1	1204.4	1134	https://www.orthodb.org/v10?query=25377at7742	Fanconi anemia group A protein
25752at7742	Complete	XP_043935461.1	1977.0	981	https://www.orthodb.org/v10?query=25752at7742	splicing factor 3B subunit 3
25839at7742	Complete	XP_043931014.1	1877.9	1044	https://www.orthodb.org/v10?query=25839at7742	DNA mismatch repair protein Msh6
26047at7742	Complete	XP_043915466.1	2083.4	1073	https://www.orthodb.org/v10?query=26047at7742	coatomer subunit alpha
26210at7742	Duplicated	XP_043929763.1	1363.9	1082	https://www.orthodb.org/v10?query=26210at7742	RNA polymerase II-associated protein 1
26210at7742	Duplicated	XP_043929764.1	1363.9	1082	https://www.orthodb.org/v10?query=26210at7742	RNA polymerase II-associated protein 1
26210at7742	Duplicated	XP_043929765.1	1255.6	1000	https://www.orthodb.org/v10?query=26210at7742	RNA polymerase II-associated protein 1
26485at7742	Complete	XP_043935523.1	1412.2	999	https://www.orthodb.org/v10?query=26485at7742	Condensin complex subunit 1
26536at7742	Duplicated	XP_043927182.1	1865.2	1049	https://www.orthodb.org/v10?query=26536at7742	tripeptidyl-peptidase 2
26536at7742	Duplicated	XP_043927181.1	1847.3	1049	https://www.orthodb.org/v10?query=26536at7742	tripeptidyl-peptidase 2
26714at7742	Duplicated	XP_043915008.1	1999.6	1069	https://www.orthodb.org/v10?query=26714at7742	Methionine synthase
26714at7742	Duplicated	XP_043914999.1	1999.4	1069	https://www.orthodb.org/v10?query=26714at7742	Methionine synthase
26808at7742	Duplicated	XP_043933150.1	1886.5	1286	https://www.orthodb.org/v10?query=26808at7742	pseudopodium-enriched atypical kinase 1
26808at7742	Duplicated	XP_043933151.1	1886.5	1286	https://www.orthodb.org/v10?query=26808at7742	pseudopodium-enriched atypical kinase 1
26890at7742	Complete	XP_043944830.1	1489.1	826	https://www.orthodb.org/v10?query=26890at7742	ubiquitin carboxyl-terminal hydrolase 7
26970at7742	Complete	XP_043920398.1	888.4	833	https://www.orthodb.org/v10?query=26970at7742	uncharacterized protein KIAA0825 homolog isoform X1
27280at7742	Duplicated	XP_043934142.1	1479.0	920	https://www.orthodb.org/v10?query=27280at7742	Kinesin family member 7
27280at7742	Duplicated	XP_043934141.1	1479.0	920	https://www.orthodb.org/v10?query=27280at7742	Kinesin family member 7
27308at7742	Duplicated	XP_043929768.1	2224.7	1412	https://www.orthodb.org/v10?query=27308at7742	eukaryotic translation initiation factor 2-alpha kinase 4
27308at7742	Duplicated	XP_043929766.1	2221.2	1412	https://www.orthodb.org/v10?query=27308at7742	eukaryotic translation initiation factor 2-alpha kinase 4
27308at7742	Duplicated	XP_043929767.1	2221.2	1412	https://www.orthodb.org/v10?query=27308at7742	eukaryotic translation initiation factor 2-alpha kinase 4
27364at7742	Duplicated	XP_043928435.1	1714.4	1001	https://www.orthodb.org/v10?query=27364at7742	trafficking protein particle complex subunit 10
27364at7742	Duplicated	XP_043928436.1	1690.0	990	https://www.orthodb.org/v10?query=27364at7742	trafficking protein particle complex subunit 10
27385at7742	Complete	XP_043938685.1	1904.4	1192	https://www.orthodb.org/v10?query=27385at7742	nuclear pore complex protein Nup160
27463at7742	Complete	XP_043926270.1	1532.1	1290	https://www.orthodb.org/v10?query=27463at7742	sushi, nidogen and EGF-like domain-containing protein 1
27595at7742	Duplicated	XP_043929053.1	1200.7	1176	https://www.orthodb.org/v10?query=27595at7742	rho GTPase-activating protein 31
27595at7742	Duplicated	XP_043929054.1	1192.7	1176	https://www.orthodb.org/v10?query=27595at7742	rho GTPase-activating protein 31
27786at7742	Complete	XP_043933772.1	946.5	793	https://www.orthodb.org/v10?query=27786at7742	zinc finger protein 592
28267at7742	Complete	XP_043937990.1	1516.8	1032	https://www.orthodb.org/v10?query=28267at7742	enhancer of mRNA-decapping protein 4
28386at7742	Complete	XP_043943041.1	1202.5	988	https://www.orthodb.org/v10?query=28386at7742	probable methyltransferase TARBP1
28425at7742	Complete	XP_043919958.1	1914.6	1026	https://www.orthodb.org/v10?query=28425at7742	leucine--tRNA ligase, cytoplasmic
28500at7742	Complete	XP_043945529.1	2025.0	1028	https://www.orthodb.org/v10?query=28500at7742	protein flightless-1 homolog
28532at7742	Duplicated	XP_043913365.1	1771.0	1032	https://www.orthodb.org/v10?query=28532at7742	putative ATP-dependent RNA helicase DHX57
28532at7742	Duplicated	XP_043913347.1	1771.0	1032	https://www.orthodb.org/v10?query=28532at7742	putative ATP-dependent RNA helicase DHX57
28532at7742	Duplicated	XP_043913355.1	1771.0	1032	https://www.orthodb.org/v10?query=28532at7742	putative ATP-dependent RNA helicase DHX57
28532at7742	Duplicated	XP_043913374.1	1589.7	969	https://www.orthodb.org/v10?query=28532at7742	putative ATP-dependent RNA helicase DHX57
28693at7742	Complete	XP_043921666.1	1370.9	991	https://www.orthodb.org/v10?query=28693at7742	protein MMS22-like
28708at7742	Complete	XP_043939602.1	1916.1	993	https://www.orthodb.org/v10?query=28708at7742	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
28859at7742	Complete	XP_043944076.1	2074.0	969	https://www.orthodb.org/v10?query=28859at7742	DNA-directed RNA polymerase III subunit RPC2
28954at7742	Duplicated	XP_043922908.1	1595.1	878	https://www.orthodb.org/v10?query=28954at7742	zinc finger BED domain-containing protein 4
28954at7742	Duplicated	XP_043922909.1	1595.1	878	https://www.orthodb.org/v10?query=28954at7742	zinc finger BED domain-containing protein 4
29096at7742	Complete	XP_043925133.1	2019.6	1184	https://www.orthodb.org/v10?query=29096at7742	DNA repair protein RAD50
29337at7742	Complete	XP_043918016.1	1527.8	892	https://www.orthodb.org/v10?query=29337at7742	adhesion G protein-coupled receptor A3
29623at7742	Duplicated	XP_043933530.1	1894.9	1212	https://www.orthodb.org/v10?query=29623at7742	Fanconi anemia group D2 protein
29623at7742	Duplicated	XP_043933529.1	1894.9	1212	https://www.orthodb.org/v10?query=29623at7742	Fanconi anemia group D2 protein
29623at7742	Duplicated	XP_043933532.1	1803.1	1187	https://www.orthodb.org/v10?query=29623at7742	Fanconi anemia group D2 protein
29855at7742	Complete	XP_043910837.1	1571.7	1117	https://www.orthodb.org/v10?query=29855at7742	synergin gamma isoform X1
29952at7742	Complete	XP_043916336.1	1273.0	806	https://www.orthodb.org/v10?query=29952at7742	nephrocystin-3
29959at7742	Duplicated	XP_043917400.1	1342.8	999	https://www.orthodb.org/v10?query=29959at7742	pro-epidermal growth factor
29959at7742	Duplicated	XP_043917401.1	1338.4	983	https://www.orthodb.org/v10?query=29959at7742	pro-epidermal growth factor
29959at7742	Duplicated	XP_043917402.1	1239.1	935	https://www.orthodb.org/v10?query=29959at7742	pro-epidermal growth factor
30224at7742	Complete	XP_043938992.1	1276.7	916	https://www.orthodb.org/v10?query=30224at7742	Adhesion G protein-coupled receptor A2
30479at7742	Complete	XP_043910876.1	1174.0	1019	https://www.orthodb.org/v10?query=30479at7742	mediator of RNA polymerase II transcription subunit 1
30774at7742	Duplicated	XP_043934143.1	1761.3	1064	https://www.orthodb.org/v10?query=30774at7742	Fanconi anemia group I protein
30774at7742	Duplicated	XP_043934145.1	1761.3	1064	https://www.orthodb.org/v10?query=30774at7742	Fanconi anemia group I protein
30973at7742	Duplicated	XP_043945356.1	1335.5	971	https://www.orthodb.org/v10?query=30973at7742	KIAA0556
30973at7742	Duplicated	XP_043945355.1	1314.2	1009	https://www.orthodb.org/v10?query=30973at7742	KIAA0556
30973at7742	Duplicated	XP_043945354.1	1313.9	966	https://www.orthodb.org/v10?query=30973at7742	KIAA0556
30973at7742	Duplicated	XP_043945357.1	1160.8	932	https://www.orthodb.org/v10?query=30973at7742	KIAA0556
31066at7742	Complete	XP_043940713.1	1835.7	979	https://www.orthodb.org/v10?query=31066at7742	manganese-transporting ATPase 13A1
31418at7742	Complete	XP_043930109.1	1623.7	1124	https://www.orthodb.org/v10?query=31418at7742	protein dispatched homolog 2
31574at7742	Complete	XP_043922537.1	2051.4	1030	https://www.orthodb.org/v10?query=31574at7742	WASH complex subunit strumpellin
31951at7742	Duplicated	XP_043918769.1	1603.2	1071	https://www.orthodb.org/v10?query=31951at7742	uncharacterized protein KIAA0232 homolog isoform X1
31951at7742	Duplicated	XP_043918765.1	1602.8	1078	https://www.orthodb.org/v10?query=31951at7742	uncharacterized protein KIAA0232 homolog isoform X1
31951at7742	Duplicated	XP_043918767.1	1602.8	1078	https://www.orthodb.org/v10?query=31951at7742	uncharacterized protein KIAA0232 homolog isoform X1
31951at7742	Duplicated	XP_043918768.1	1602.8	1078	https://www.orthodb.org/v10?query=31951at7742	uncharacterized protein KIAA0232 homolog isoform X1
31951at7742	Duplicated	XP_043918770.1	1600.2	1048	https://www.orthodb.org/v10?query=31951at7742	uncharacterized protein KIAA0232 homolog isoform X1
32152at7742	Complete	XP_043915728.1	1939.9	992	https://www.orthodb.org/v10?query=32152at7742	DNA damage-binding protein 1
32286at7742	Complete	XP_043936903.1	1821.8	1088	https://www.orthodb.org/v10?query=32286at7742	serine/threonine-protein kinase SIK3 isoform X1
32307at7742	Complete	XP_043940419.1	887.2	965	https://www.orthodb.org/v10?query=32307at7742	AT-hook DNA-binding motif-containing protein 1
32396at7742	Duplicated	XP_043933966.1	1413.7	1118	https://www.orthodb.org/v10?query=32396at7742	SET domain containing 5 
32396at7742	Duplicated	XP_043933967.1	1372.3	1145	https://www.orthodb.org/v10?query=32396at7742	SET domain containing 5 
32511at7742	Complete	XP_043927902.1	976.1	678	https://www.orthodb.org/v10?query=32511at7742	DNA repair protein REV1
32732at7742	Duplicated	XP_043946674.1	1516.8	870	https://www.orthodb.org/v10?query=32732at7742	SIN3 transcription regulator family member B
32732at7742	Duplicated	XP_043946675.1	1516.8	870	https://www.orthodb.org/v10?query=32732at7742	SIN3 transcription regulator family member B
32840at7742	Complete	XP_043922851.1	2036.3	986	https://www.orthodb.org/v10?query=32840at7742	transcription initiation factor TFIID subunit 2
32983at7742	Complete	XP_043929634.1	1678.7	1524	https://www.orthodb.org/v10?query=32983at7742	thyroid adenoma-associated protein
33222at7742	Complete	XP_043910839.1	1423.3	821	https://www.orthodb.org/v10?query=33222at7742	HEAT repeat-containing protein 6
33320at7742	Complete	XP_043925305.1	1674.8	782	https://www.orthodb.org/v10?query=33320at7742	F-box only protein 38 isoform X1
33364at7742	Complete	XP_043910719.1	795.7	560	https://www.orthodb.org/v10?query=33364at7742	Histone-lysine N-methyltransferase, H3 lysine-79 specific
33525at7742	Duplicated	XP_043938529.1	805.5	1418	https://www.orthodb.org/v10?query=33525at7742	glutamine and serine-rich protein 1
33525at7742	Duplicated	XP_043915109.1	804.5	1313	https://www.orthodb.org/v10?query=33525at7742	glutamine and serine-rich protein 1
33525at7742	Duplicated	XP_043938528.1	802.3	1418	https://www.orthodb.org/v10?query=33525at7742	glutamine and serine-rich protein 1
33527at7742	Complete	XP_043922653.1	1466.2	947	https://www.orthodb.org/v10?query=33527at7742	DNA topoisomerase 2-binding protein 1
33771at7742	Duplicated	XP_043918833.1	1597.5	1085	https://www.orthodb.org/v10?query=33771at7742	protein FAM193A
33771at7742	Duplicated	XP_043918832.1	1597.4	1085	https://www.orthodb.org/v10?query=33771at7742	protein FAM193A
33940at7742	Complete	XP_043913191.1	1794.6	852	https://www.orthodb.org/v10?query=33940at7742	O-linked N-acetylglucosamine (GlcNAc) transferase
34117at7742	Complete	XP_043911498.1	1418.7	849	https://www.orthodb.org/v10?query=34117at7742	erythroid differentiation-related factor 1
34233at7742	Duplicated	XP_043930982.1	1551.4	1085	https://www.orthodb.org/v10?query=34233at7742	ubiquitin carboxyl-terminal hydrolase 40
34233at7742	Duplicated	XP_043930983.1	1551.4	1085	https://www.orthodb.org/v10?query=34233at7742	ubiquitin carboxyl-terminal hydrolase 40
34300at7742	Duplicated	XP_043937928.1	1589.6	1064	https://www.orthodb.org/v10?query=34300at7742	Spalt like transcription factor 1
34300at7742	Duplicated	XP_043937927.1	1589.5	1064	https://www.orthodb.org/v10?query=34300at7742	Spalt like transcription factor 1
34483at7742	Complete	XP_043918491.1	1735.8	952	https://www.orthodb.org/v10?query=34483at7742	trafficking protein particle complex subunit 11
34542at7742	Complete	XP_043943762.1	2027.9	1033	https://www.orthodb.org/v10?query=34542at7742	WASH complex subunit 7
34549at7742	Complete	XP_043930385.1	553.8	716	https://www.orthodb.org/v10?query=34549at7742	protein TALPID3
35041at7742	Complete	XP_043944655.1	1970.9	1254	https://www.orthodb.org/v10?query=35041at7742	cystic fibrosis transmembrane conductance regulator
35211at7742	Duplicated	XP_043910474.1	1239.2	742	https://www.orthodb.org/v10?query=35211at7742	Fanconi anemia group J protein
35211at7742	Duplicated	XP_043910472.1	1230.4	733	https://www.orthodb.org/v10?query=35211at7742	Fanconi anemia group J protein
35211at7742	Duplicated	XP_043910473.1	1229.4	733	https://www.orthodb.org/v10?query=35211at7742	Fanconi anemia group J protein
35271at7742	Duplicated	XP_043934033.1	1624.9	989	https://www.orthodb.org/v10?query=35271at7742	Nucleolar protein 6
35271at7742	Duplicated	XP_043934042.1	1387.6	837	https://www.orthodb.org/v10?query=35271at7742	Nucleolar protein 6
35338at7742	Complete	XP_043912007.1	1834.1	965	https://www.orthodb.org/v10?query=35338at7742	WD repeat domain 11
35547at7742	Complete	XP_043929121.1	1785.6	971	https://www.orthodb.org/v10?query=35547at7742	exportin-4
35830at7742	Complete	XP_043913017.1	1282.8	881	https://www.orthodb.org/v10?query=35830at7742	cilia- and flagella-associated protein 61
35861at7742	Complete	XP_043941309.1	1589.0	988	https://www.orthodb.org/v10?query=35861at7742	cilia- and flagella-associated protein 57
36011at7742	Complete	XP_043912174.1	1534.6	1046	https://www.orthodb.org/v10?query=36011at7742	Ribosomal RNA processing 12 homolog
36236at7742	Complete	XP_043929395.1	716.9	595	https://www.orthodb.org/v10?query=36236at7742	MutL homolog 3
36274at7742	Duplicated	XP_043930047.1	1653.6	983	https://www.orthodb.org/v10?query=36274at7742	pleckstrin homology domain-containing family H member 1
36274at7742	Duplicated	XP_043930048.1	1653.6	983	https://www.orthodb.org/v10?query=36274at7742	pleckstrin homology domain-containing family H member 1
36274at7742	Duplicated	XP_043931003.1	1462.6	1030	https://www.orthodb.org/v10?query=36274at7742	pleckstrin homology domain-containing family H member 1
